year,title,artist,song_id,lyric,genre
1998,Poison,엄정화,83721,"
							널 뒤로한채 그냥 걸었어미안해 하는 널 위해참아온 눈물 보이기 싫어 나 먼저 일어선거야오늘이 올 줄 알고 있었어 우리 사랑 끝나는 날잘못된 우릴 하늘이 분명 용서할리 없으니까그녀에게 미안하다고 전해줘그녀의 행복을 내가 가졌으니다신 이런 아픔을 남기지는마나 하나로만 된거야모두를 속여가며 사랑한 넌 더 힘들었니이젠 꿈에서라도 나를 찾지마난 니안에 없는거야이대로 나를 잊고 돌아가 그녀품으로내품에 안겨 울던 모습도 날 위한 연극이었니너의 사랑은 나뿐이라고 그 말을 믿었었는데사랑스런 미소와 따스한 눈길이제는 그녀와 함께 나누겠지다신 이런 아픔을 남기지는마나 하나로만 된거야모두를 속여가며 사랑한 넌 더 힘들었니이젠 꿈에서라도 나를 찾지마난 니안에 없는거야이대로 나를 잊고 돌아가 그녀품으로그래 누구나 한 사람만을사랑해야 하는걸이제 넌 그걸 잊지 말아줘
					",댄스
1998,그녀와의 이별,김현정,38547,"
							이제 우리 정말 끝난거야 니가 다시 확인시켜줬지 그럴 필요까진 없었는데 마지막 자존심까지 무너졌어 나를 만나기전 헤어졌던 예전의 그녀에게서 너를 떠나달란 말을 듣게 했어 미안하단 말과 함께 믿지 않았어 그녀의 일방적인 얘기들 나를 속이며 그동안 만나왔단 얘기도 너를 사랑한 그녀의 거짓말이었기를 비참하게 난 끝까지 어리석게 널 믿어 버렸어 하지만 나의 마지막 기대마저도 모두 무너진 거야 술취해 또 다시 너를 찾아가 그녈 안아주는 너를 보았어 지금 내눈에 흐른 눈물은 너도 모른척 해줘 남겨진 미련도 없지만 모두 니가 가져 버려 며칠이 지났어 널 잊은줄 알았어 그런데 지금 니가 돌아오길  바라는 내가 미울뿐야믿지 않았어 그녀의 일방적인 얘기들 나를 속이며 그동안 만나왔단 얘기도 너를 사랑한 그녀의 거짓말이었기를 비참하게 난 끝까지 어리석게 널 믿어 버렸어 하지만 나의 마지막 기대마저도 모두 무너진 거야 술취해 또 다시 너를 찾아가 그녈 안아주는 너를 보았어 지금 내눈에 흐른 눈물은 너도 모른척 해줘 남겨진 미련도 없지만 모두 니가 가져 버려 며칠이 지났어 널 잊은줄 알았어 그런데 지금 니가 돌아오길  바라는 내가 미울뿐야 
					",댄스
1998,애상,쿨 (COOL),77694,"
							알잖아 너를 이토록  사랑하며 기다린 나를  뭐가 그리 바쁜지 너무  보기 힘들어  넌 도대체 뭐하고 다니니  그게 아냐 이유는 묻지마  그냥 믿고 기다려 주겠니  내게도 사랑을 위한 시간이  필요해 널 받아들일수 있게  일부러 피하는거니  삐삐쳐도 아무 소식없는 너  싫으면 그냥 싫다고 솔직하게  말해봐  말리지마 내 이런 사랑을  너만 보면 미칠것 같은 이맘을  누가 알겠어 웨딩드레스 입은  네 곁에 다른 사람이  난 두려워 나보다 더 멋진  그런 남자 네가 만날까봐  아니야 그렇지 않아 정말  너 하나뿐야 속는셈 치고  한번 믿어봐  내눈에는 너무 이쁜 그녀를  자랑스레 친구에게 보여줬지  친구 내게 미안하다며  그녀 얘길 싸그리 다했지  그녀 많은 남자중에 친구만도  여러명이야  말도안돼 믿을 수없어 혹시 쌍둥이  우연히 너를 보았지  다른 남자 품안에 너를  한번도 볼수 없었던 너무  행복한 미소  내 사랑은 무너져 버렸어  그게 아냐 변명이 아니라  그 남자는 나완 상관없어  잠시 나 어지러워서 기댄것 뿐이야 날 오해하진 말아줘 나역시 많은 여자들 만났다가 헤어져도 봤지만 한꺼번에 많은 여자를 만난적은 없었어 네가 뭔데 날 아프게 하니 너 때문에 상처 돼버린 내 사랑 이제 다시는 너의 헛된 만남도 나 같은 사람 없을껄 난 두려워 나 역시 다시는 이런 사랑 할 수 없을까봐 믿을수 없겠지만은 네가 첫사랑인데 떠나버리면 어떡하라구 사랑까지는 바라지도않을게 네 곁에 항상 있게만 해줘 제발 제발 
					",댄스
1998,지킬 수 없는 약속,신승훈,77374,"
							용서해 주겠니 너와의 약속지킬수가 없어니 모든걸 사랑하겠다는지난날의 약속니가 사랑하는 그 사람까진사랑할순 없어내가 먼저 이별을 말하고너를 떠난다생각나니 지난 우리의 사랑지워버리기엔 너무 아름다웠잖아너무 쉽게 날 잊어버리지는마또 다른사랑에 행복하겠지만한때는 너의전부였던 날 위해사랑해 그래 떠나가라 너없는 동안 내 모습어떻게 되든지 상관없이넌 살아 가겠지만언젠가 돌아올 것 같은 널 위해다른 사랑도 못하는바보가 되버린 내 모습 잊지않기를 바래생각나니 지난 우리의 사랑지워버리기엔 너무 아름다웠잖아너무 쉽게 날 잊어버리지는마또 다른사랑에 행복하겠지만한때는 너의전부였던 날 위해사랑해 그래 떠나가라 너없는 동안 내 모습어떻게 되든지 상관없이넌 살아 가겠지만언젠가 돌아올 것 같은 널 위해다른 사랑도 못하는바보가 되버린 내 모습 잊지않기를 바래
					",발라드
1998,애인이 생겼어요,터보,1606672,"
							YeahMy Found My True LoveThis Is The Story왜 너만 보면 가슴이콩닥콩닥 거릴까왜 너만 보면 입술이바싹바싹 마를까왜 너만 보면 다리가비틀비틀 거릴까나 아무래도 너에게 빠졌나봐니 곁에만 있으면가슴이 마구 떨려 오는 걸아무리 태연한 척 하려해 봐도안절 부절인 걸나를 아는 친구들이상한 눈초리로 나를 봐한번도 여자 앞에 이런 내모습본적 없으니까어쩌다 너와 눈빛이라도마주칠때면난 쑥스러워 피해 버렸고네 향기로운 머리결 스칠때면어쩔줄 몰랐지이렇게 달라질 수 있을까완전히 다른 사람처럼하지만 나도 몰라이런 내 모습너무 행복한걸이제야 나의 짝을 만나게 됐어나 그동안 만났던 사람진정한 사랑이 아닌듯이제야 만나게 됐어나의 진정한 사랑을그 누가 무슨말을내게 한다 해도이제 넌 나의 짝이됐고이런 우릴인정하지 않는 다면의절이야너무 보고 싶어서너 없는 아침이 난 싫었지하지만 요즘엔 괜찮아꿈에도 너를 만나니까가끔 너를 못 봐도이 만큼 참아 낼 수 있는건이제는 눈 감아도 항상 니모습볼 수 있으니까처음엔 나보다는 너를 더걱정했었지또 금방 너를 떠날지몰라그런데 날이 가면 갈수록왜 그런지 내가 더 심각해이렇게 달라질 수 있을까완전히 다른 사람처럼하지만 나도 몰라이런 내 모습 너무 행복한걸이렇게 달라져도 괜찮아그 누가 어떤말을 해도언제나 너만 생각하고너만을 바라보고 싶어내가 네 마지막이 될것 같아널 생각하면 입가엔히죽히죽 미소가널 생각하면 온몸엔삐질삐질 땀이나널 생각하면 세상이모두 내 것만 같아널 생각하지 않을께너를 보고 있을래
					",댄스
1998,Dreams Come True,S.E.S.,75068,"
							내가 원하는 대로자신 있는 모습 그대로이제껏 숨겨 왔던 비밀을네게 모두 말하고 싶어 babyFunny how all dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도처음 느낌 그대로짜릿했던 느낌 그대로서로가 약속했던 것처럼같은 생각 갖고 있었지 babyFunny how all dreams come true나를 지켜줄꺼야아껴왔던 작은 사랑도Funny how I feel for you너 하나만 사랑해Come on lover언제나 둘이 함께네가 있는 나 행복할 거에요더 이상 슬픈 노래는듣지 않을 거예요내 맘을 알겠죠Dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도
					",댄스
1998,Dreams Come True,S.E.S.,75068,"
							내가 원하는 대로자신 있는 모습 그대로이제껏 숨겨 왔던 비밀을네게 모두 말하고 싶어 babyFunny how all dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도처음 느낌 그대로짜릿했던 느낌 그대로서로가 약속했던 것처럼같은 생각 갖고 있었지 babyFunny how all dreams come true나를 지켜줄꺼야아껴왔던 작은 사랑도Funny how I feel for you너 하나만 사랑해Come on lover언제나 둘이 함께네가 있는 나 행복할 거에요더 이상 슬픈 노래는듣지 않을 거예요내 맘을 알겠죠Dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도
					",댄스
1999,Dreams Come True,S.E.S.,75068,"
							내가 원하는 대로자신 있는 모습 그대로이제껏 숨겨 왔던 비밀을네게 모두 말하고 싶어 babyFunny how all dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도처음 느낌 그대로짜릿했던 느낌 그대로서로가 약속했던 것처럼같은 생각 갖고 있었지 babyFunny how all dreams come true나를 지켜줄꺼야아껴왔던 작은 사랑도Funny how I feel for you너 하나만 사랑해Come on lover언제나 둘이 함께네가 있는 나 행복할 거에요더 이상 슬픈 노래는듣지 않을 거예요내 맘을 알겠죠Dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도
					",댄스
1999,Dreams Come True,S.E.S.,75068,"
							내가 원하는 대로자신 있는 모습 그대로이제껏 숨겨 왔던 비밀을네게 모두 말하고 싶어 babyFunny how all dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도처음 느낌 그대로짜릿했던 느낌 그대로서로가 약속했던 것처럼같은 생각 갖고 있었지 babyFunny how all dreams come true나를 지켜줄꺼야아껴왔던 작은 사랑도Funny how I feel for you너 하나만 사랑해Come on lover언제나 둘이 함께네가 있는 나 행복할 거에요더 이상 슬픈 노래는듣지 않을 거예요내 맘을 알겠죠Dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도
					",댄스
1998,뻐꾸기 둥지위로 날아간 새,김건모,38453,"
							도대체 왜 이럴까 누가 좀 말려줘봐  왜 자꾸 어두워만지면은  밖으로 나가는지 모르겠어  오늘은 또 어디서 누구를 또 만날까  분명히 어제처럼 별 볼일 없이 끝날테지만  오늘밤이 이 세상에서  마지막이 될 것처럼 혼신의 힘을 다해서  춤추고 노래해 한마리 새처럼  내가 혼자라는 외로움이  그 안에 다시 못 들어오게  비라도 내리게 하늘을 찔러봐  저기 맑은 하늘 모두 다가 너의 세상이니까  도대체 몇명인지 셀수도 없을만큼  오늘밤 그대 곁에 왔다가 스쳐간  여자들은 많겠지만  어떻게 오셨나요 누구랑 오셨나요  똑같은 얘기들을 하고 있는 넌 뻐꾸기 같아  오늘밤에 누구라도 자기 짝을 찾기위해  혼신의 힘을 다해서춤추고 노래해 한마리 새처럼 그냥 잠시라도 내 안에서 함께 할사랑 찾고 싶어서 시간이 갈수록 불안해 지지만 그렇다고 다시 어제처럼혼자이긴 싫었어 깨어진 어둠에 아침이 오나봐 주윌 둘러보고 알게됐어 오늘도 역시 혼자라는 걸 다시 또 혼자야 오늘도 혼자야 저기 너무 맑은 하늘 위로새가 되어 버린 너
					",댄스
