year,title,artist,song_id,lyric,genre
2019,사랑에 연습이 있었다면 (Prod. 2soo),임재현,31324607,"
							사랑에 연습이 있었다면 우리는 달라졌을까 내가 널 만난 시간 혹은 그 장소 상황이 달랐었다면 우린 맺어졌을까 하필 넌 왜 내가 그렇게 철없던 시절에 나타나서 그렇게 예뻤니 너처럼 좋은 여자가 왜 날 만나서 그런 과분한 사랑 내게 줬는지우리 다시 그때로 돌아가자는게 그게 미친말인가 정신나간 소린가 나는 더 잘 할 수 있고 다신 울리지 않을 자신있는데 그게 왜 말이 안돼 시간이 너무 흘러 알게되었는데 너를 울리지 않고 아껴주는법 세월은 왜 철없는 날 기다려주지 않고 흘러갔는지 야속해 지금 너 만나는 그에게도 내게 그랬던 것처럼 예쁘게 웃어주니 너처럼 좋은 여자의 사랑 받는 그 남자 너무 부러워 넌 행복하니니옆에 지금 그 남자가 있는게 우리 다시 맺어질수가 없는 이윤가 나는 더 잘 할 수 있고다신 울리지 않을자신있는데 그게 왜 말이 안돼시간이 너무 흘러 알게 되었는데너를 울리지 않고 아껴주는 법세월은 왜 널 잊는 법을알려주지 않고 흘러갔는지
					",발라드
2019,사랑에 연습이 있었다면 (Prod. 2soo),임재현,31324607,"
							사랑에 연습이 있었다면 우리는 달라졌을까 내가 널 만난 시간 혹은 그 장소 상황이 달랐었다면 우린 맺어졌을까 하필 넌 왜 내가 그렇게 철없던 시절에 나타나서 그렇게 예뻤니 너처럼 좋은 여자가 왜 날 만나서 그런 과분한 사랑 내게 줬는지우리 다시 그때로 돌아가자는게 그게 미친말인가 정신나간 소린가 나는 더 잘 할 수 있고 다신 울리지 않을 자신있는데 그게 왜 말이 안돼 시간이 너무 흘러 알게되었는데 너를 울리지 않고 아껴주는법 세월은 왜 철없는 날 기다려주지 않고 흘러갔는지 야속해 지금 너 만나는 그에게도 내게 그랬던 것처럼 예쁘게 웃어주니 너처럼 좋은 여자의 사랑 받는 그 남자 너무 부러워 넌 행복하니니옆에 지금 그 남자가 있는게 우리 다시 맺어질수가 없는 이윤가 나는 더 잘 할 수 있고다신 울리지 않을자신있는데 그게 왜 말이 안돼시간이 너무 흘러 알게 되었는데너를 울리지 않고 아껴주는 법세월은 왜 널 잊는 법을알려주지 않고 흘러갔는지
					",발라드
2020,사랑에 연습이 있었다면 (Prod. 2soo),임재현,31324607,"
							사랑에 연습이 있었다면 우리는 달라졌을까 내가 널 만난 시간 혹은 그 장소 상황이 달랐었다면 우린 맺어졌을까 하필 넌 왜 내가 그렇게 철없던 시절에 나타나서 그렇게 예뻤니 너처럼 좋은 여자가 왜 날 만나서 그런 과분한 사랑 내게 줬는지우리 다시 그때로 돌아가자는게 그게 미친말인가 정신나간 소린가 나는 더 잘 할 수 있고 다신 울리지 않을 자신있는데 그게 왜 말이 안돼 시간이 너무 흘러 알게되었는데 너를 울리지 않고 아껴주는법 세월은 왜 철없는 날 기다려주지 않고 흘러갔는지 야속해 지금 너 만나는 그에게도 내게 그랬던 것처럼 예쁘게 웃어주니 너처럼 좋은 여자의 사랑 받는 그 남자 너무 부러워 넌 행복하니니옆에 지금 그 남자가 있는게 우리 다시 맺어질수가 없는 이윤가 나는 더 잘 할 수 있고다신 울리지 않을자신있는데 그게 왜 말이 안돼시간이 너무 흘러 알게 되었는데너를 울리지 않고 아껴주는 법세월은 왜 널 잊는 법을알려주지 않고 흘러갔는지
					",발라드
2020,사랑에 연습이 있었다면 (Prod. 2soo),임재현,31324607,"
							사랑에 연습이 있었다면 우리는 달라졌을까 내가 널 만난 시간 혹은 그 장소 상황이 달랐었다면 우린 맺어졌을까 하필 넌 왜 내가 그렇게 철없던 시절에 나타나서 그렇게 예뻤니 너처럼 좋은 여자가 왜 날 만나서 그런 과분한 사랑 내게 줬는지우리 다시 그때로 돌아가자는게 그게 미친말인가 정신나간 소린가 나는 더 잘 할 수 있고 다신 울리지 않을 자신있는데 그게 왜 말이 안돼 시간이 너무 흘러 알게되었는데 너를 울리지 않고 아껴주는법 세월은 왜 철없는 날 기다려주지 않고 흘러갔는지 야속해 지금 너 만나는 그에게도 내게 그랬던 것처럼 예쁘게 웃어주니 너처럼 좋은 여자의 사랑 받는 그 남자 너무 부러워 넌 행복하니니옆에 지금 그 남자가 있는게 우리 다시 맺어질수가 없는 이윤가 나는 더 잘 할 수 있고다신 울리지 않을자신있는데 그게 왜 말이 안돼시간이 너무 흘러 알게 되었는데너를 울리지 않고 아껴주는 법세월은 왜 널 잊는 법을알려주지 않고 흘러갔는지
					",발라드
2019,그때가 좋았어,케이시 (Kassy),31524320,"
							이젠 내가 편하니작은 설렘조차 욕심이겠지항상 곁에 있어서계속 함께 있을 줄 알았나 봐음 반복되는 시간에 지쳐가더 이상 함께 웃을 일도 없어봄처럼 따뜻했던그때가 좋았어너 하나로 충분했던그때가 좋았어헤어지고 나서야깨닫게 됐어참 좋았구나참 예뻤구나 우리지난날에 그때가 참 좋았어그때 그때그때 그때 음이미 너도 다 알잖아돌이킬 수 없이 멀리 왔다는 거억지로 더 노력해도안되는 건 어쩔 수가 없더라음 우리 언제 이렇게 됐을까더는 너를 만날 자신이 없어봄처럼 따뜻했던그때가 좋았어행복해서 눈물 나던그때가 좋았어헤어지고 나서야깨닫게 됐어참 좋았구나참 예뻤구나 우리지난날에 그때가 참 좋았어가진 것도 없고 초라했어도서로만으로 충분했으니까 우린너라서 좋았어행복했어사랑이 전부였던그때가 좋았어그때 알았더라면더 사랑할 걸더 안아줄 걸후회가 돼사랑했던 우리가 참 그리워그때 그때그때 그때 음
					",발라드
2019,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,31737197,"
							모든 게 궁금해How’s your dayOh tell me뭐가 널 행복하게 하는지Oh text meYour every picture내 머리맡에 두고 싶어oh baeCome be my teacher네 모든 걸 다 가르쳐줘Your 1 your 2Listen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveI have waited longerFor a boy withFor a boy with luv널 알게 된 이후 ya내 삶은 온통 너 ya사소한 게 사소하지 않게만들어버린 너라는 별하나부터 열까지 모든 게 특별하지너의 관심사 걸음걸이 말투와사소한 작은 습관들까지다 말하지 너무 작던내가 영웅이 된 거라고Oh nah난 말하지 운명 따윈처음부터 내 게 아니었다고Oh nah세계의 평화No way거대한 질서No way그저 널 지킬 거야 난Boy with luvListen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myYou got me high so fast네 전부를 함께하고 싶어Oh my my my oh my my myYou got me fly so fast이제 조금은 나 알겠어Love is nothing strongerThan a boy with luvLove is nothing strongerThan a boy with luv툭 까놓고 말할게나도 모르게 힘이 들어가기도 했어높아버린 sky커져버린 hall때론 도망치게 해달라며 기도했어But 너의 상처는 나의 상처깨달았을 때 나 다짐했던 걸니가 준 이카루스의 날개로태양이 아닌 너에게로Let me flyOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveLove is nothing strongerThan a boy with luv
					",댄스
2019,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,31737197,"
							모든 게 궁금해How’s your dayOh tell me뭐가 널 행복하게 하는지Oh text meYour every picture내 머리맡에 두고 싶어oh baeCome be my teacher네 모든 걸 다 가르쳐줘Your 1 your 2Listen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveI have waited longerFor a boy withFor a boy with luv널 알게 된 이후 ya내 삶은 온통 너 ya사소한 게 사소하지 않게만들어버린 너라는 별하나부터 열까지 모든 게 특별하지너의 관심사 걸음걸이 말투와사소한 작은 습관들까지다 말하지 너무 작던내가 영웅이 된 거라고Oh nah난 말하지 운명 따윈처음부터 내 게 아니었다고Oh nah세계의 평화No way거대한 질서No way그저 널 지킬 거야 난Boy with luvListen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myYou got me high so fast네 전부를 함께하고 싶어Oh my my my oh my my myYou got me fly so fast이제 조금은 나 알겠어Love is nothing strongerThan a boy with luvLove is nothing strongerThan a boy with luv툭 까놓고 말할게나도 모르게 힘이 들어가기도 했어높아버린 sky커져버린 hall때론 도망치게 해달라며 기도했어But 너의 상처는 나의 상처깨달았을 때 나 다짐했던 걸니가 준 이카루스의 날개로태양이 아닌 너에게로Let me flyOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveLove is nothing strongerThan a boy with luv
					",댄스
2020,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,31737197,"
							모든 게 궁금해How’s your dayOh tell me뭐가 널 행복하게 하는지Oh text meYour every picture내 머리맡에 두고 싶어oh baeCome be my teacher네 모든 걸 다 가르쳐줘Your 1 your 2Listen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveI have waited longerFor a boy withFor a boy with luv널 알게 된 이후 ya내 삶은 온통 너 ya사소한 게 사소하지 않게만들어버린 너라는 별하나부터 열까지 모든 게 특별하지너의 관심사 걸음걸이 말투와사소한 작은 습관들까지다 말하지 너무 작던내가 영웅이 된 거라고Oh nah난 말하지 운명 따윈처음부터 내 게 아니었다고Oh nah세계의 평화No way거대한 질서No way그저 널 지킬 거야 난Boy with luvListen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myYou got me high so fast네 전부를 함께하고 싶어Oh my my my oh my my myYou got me fly so fast이제 조금은 나 알겠어Love is nothing strongerThan a boy with luvLove is nothing strongerThan a boy with luv툭 까놓고 말할게나도 모르게 힘이 들어가기도 했어높아버린 sky커져버린 hall때론 도망치게 해달라며 기도했어But 너의 상처는 나의 상처깨달았을 때 나 다짐했던 걸니가 준 이카루스의 날개로태양이 아닌 너에게로Let me flyOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveLove is nothing strongerThan a boy with luv
					",댄스
2020,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,31737197,"
							모든 게 궁금해How’s your dayOh tell me뭐가 널 행복하게 하는지Oh text meYour every picture내 머리맡에 두고 싶어oh baeCome be my teacher네 모든 걸 다 가르쳐줘Your 1 your 2Listen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveI have waited longerFor a boy withFor a boy with luv널 알게 된 이후 ya내 삶은 온통 너 ya사소한 게 사소하지 않게만들어버린 너라는 별하나부터 열까지 모든 게 특별하지너의 관심사 걸음걸이 말투와사소한 작은 습관들까지다 말하지 너무 작던내가 영웅이 된 거라고Oh nah난 말하지 운명 따윈처음부터 내 게 아니었다고Oh nah세계의 평화No way거대한 질서No way그저 널 지킬 거야 난Boy with luvListen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myYou got me high so fast네 전부를 함께하고 싶어Oh my my my oh my my myYou got me fly so fast이제 조금은 나 알겠어Love is nothing strongerThan a boy with luvLove is nothing strongerThan a boy with luv툭 까놓고 말할게나도 모르게 힘이 들어가기도 했어높아버린 sky커져버린 hall때론 도망치게 해달라며 기도했어But 너의 상처는 나의 상처깨달았을 때 나 다짐했던 걸니가 준 이카루스의 날개로태양이 아닌 너에게로Let me flyOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveLove is nothing strongerThan a boy with luv
					",댄스
2019,넘쳐흘러,엠씨더맥스 (M.C the MAX),31532643,"
							나는 그대를 뒤로한 채로우리 사랑을 놓아요차오르는 추억을 헝클어뜨려모두 일어나지 않았던 일처럼고갤 저어 모르는 꿈이라말하고 있네요남았는지 모를 마음이나를 향해 힘껏 달려도어느 끝 멈춰질 그 거리에 그대다 찢겨져버린 사이 더 기워봐도다시 그때로 우리되돌려 놓을 수 없는 그 얘기날카롭게 패인 이 상처가 깊어나을 수 없으니 떠나가요떨궈진 눈물은 가슴에 담아지고이제 더는 채울 자리 없이넘쳐흐르네요그대인지 모를 얼굴이나를 향해 웃음 지어도손 내밀 수도 없는 거리에 그대또 주저앉을 수밖에무너진 이 사랑과그대의 모든 흔적을그리워하는 일만이더 할 게 없어서무력해져 가는 내가 싫어그대를 보내기 싫지만다 찢겨져버린 사이 더 기워봐도다시 그때로 우릴 되돌려놓을 수 없는 그 얘기날카롭게 패인 이 상처가 깊어나을 수 없으니 떠나가요
					",발라드
