year,title,artist,song_id
1964,내일또 만납시다,금호동,4083218
1964,눈물의 연평도,최숙자,1003023
1964,님이라 부르리까,이미자,1754987
1964,동백아가씨,이미자,1002782
1964,떠날때는 말없이,현미,1003568
1964,마도로스 부기,백야성,467355
1964,맨발의 청춘,최희준,1185251
1964,물새우는 해변,권혜경,5758967
1964,밀짚모자 목장아가씨,박재란,3622464
1964,보고싶은 얼굴,현미,1003566
1964,빗속의 여인 (1964년작),"Add 4, 신중현",2517558
1964,빨간구두 아가씨,남일해,467498
1964,소쩍새 우는 마을,박재란,1324501
1964,아메리칸 마도로스,고봉산,992864
1964,아빠 안녕,현미,3621978
1964,영등포의 밤,오기택,1936373
1964,워싱턴광장,정 시스터즈,30072384
1964,이국땅,남일해,1714082
1964,저녁 한때 목장풍경,위키리,1925260
1964,진고개 신사,최희준,1185247
1964,첫사랑 마도로스,남일해,1714068
1964,황혼의 에레지,최양숙,8150699
1965,내 이름은 소녀,조애희,1324508
1965,누가 이사람을 모르시나요 (남과북 주제가),곽순옥,3607035
1965,마포사는 황부자,쟈니 브라더스,4083174
1965,맨발로 뛰어라,남일해,30817304
1965,맹호들은 간다,"쟈니부라더스, 아리랑 시스터즈",3005345
1965,사랑의 송가,한명숙,1714080
1965,산넘어 남촌에는,박재란,4620827
1965,아나 농부야,박재란,5713647
1965,아빠의 청춘,박일남,191058
1965,울어라 열풍,이미자,7931787
1965,월남의 달밤,윤일로,176245
1965,위를 보고 걷자,최희준,8095572
1965,인정사정 볼 것 없다,진송남,3720923
1965,정동대감,이미자,833079
1965,쥐구멍에도 볕들날 있다,김상국,4085246
1965,진주조개잡이,박재란,5674981
1965,행복의 샘터,박재란,1005548
1965,황포돛대,이미자,1002791
1966,고향무정,오기택,3485992
1966,길잃은 철새,최희준,1002503
1966,날씬한 아가씨끼리,이금희,2740012
1966,남성금지구역,이시스터즈,30700040
1966,눈물을 감추고,위키리,992913
1966,덕수궁 돌담길,진송남,1003821
1966,동백꽃 피는 고향,남상규,1002285
1966,동숙의 노래,문주란,1125269
1966,뜨거운 안녕,쟈니리,1936391
1966,말띠 신부,조애희,30700046
1966,목석같은 사나이,이시스터즈,8096062
1966,미워하지 않으리,정원,1749952
1966,불나비,김상국,193887
1966,사랑합시다,위키리,5761039
1966,살짜기 옵서에,패티김,2249739
1966,수덕사의 여승,송춘희,4076255
1966,아카시아의 마음,문주란,1125300
1966,엄처시하,최희준,1185254
1966,울릉도 트위스트,이시스터즈,1864969
1966,종점,최희준,1185249
1966,지평선은 말이없다,이미자,833064
1966,초우,문주란,1125291
1966,충청도 아줌마,박일남,191057
1966,키다리 미스터 김,이금희,2740011
1966,평양기생,이미자,833080
1966,하숙생,최희준,1185246
1966,허무한 마음,정원,1749951
1966,화진포에서 맺은 사랑,이시스터즈,3620469
1967,가슴아프게,남진,1125008
1967,갈대의 순정,박일남,991634
1967,갑돌이와 갑순이,김세레나,179097
1967,경상도 청년,김상희,1661564
1967,나는 곰이다,최희준,903370
1967,대머리 총각,김상희,1661559
1967,돈이면 최고냐,남진,3991162
1967,돌아가는 삼각지,배호,1589358
1967,돌지않는 풍차,문주란,1125279
1967,두메산골,신행일,47664
1967,뜨거워서 싫어요,김상희,1661563
1967,마음이 고와야지,남진,1125030
1967,마음이 변하기 전에,윤복희,2335774
1967,먼데서 왔우다예,이상열,3621634
1967,못잊어서 또왔네,이상열,3621622
1967,몽땅 내사랑,현미,176427
1967,바보처럼 울었다,진송남,1003822
1967,빛과 그림자,최희준,1185250
1967,사랑아 내 사랑아,태원,4054785
1967,사랑을 하면 예뻐져요,봉봉사중창단,4588274
1967,사랑의 종말,차중락,1185312
1967,사월이 가면,패티김,65137
1967,삼일로,여운,730605
1967,새타령,김세레나,179096
1967,섬마을 선생님,이미자,2068575
1967,안개,정훈희,1632354
1967,안개낀 장충단공원,배호,1589359
1967,애인,현미,1185110
1967,야간 졸업반,금호동,3486216
1967,엘레지의 여왕,이미자,3677794
1967,우수,남진,1124998
1967,울려고 내가 왔나,남진,1077277
1967,울산큰애기,김상희,1661562
1967,웃는 얼굴 다정해도,윤복희,2335775
1967,유달산아 말해다오,이미자,2068585
1967,육군 김일병,봉봉사중창단,176439
1967,임금님의 첫사랑,이미자,833068
1967,찻집의 부르스,성재희,3621729
1967,총각 증명서,부르벨즈,3005476
1967,팔도강산,최희준,1185257
1967,하와이 연정,패티김,1125994
1967,흑산도 아가씨,이미자,3677798
1968,9월의 노래,패티김,1125963
1968,가을의 연인,태원,3620925
1968,가지를 마오,강소희,3622621
1968,강건너 등불,정훈희,50942
1968,과거는 흘러갔다,여운,730613
1968,그리움은 가슴마다,이미자,833074
1968,꽃집 아가씨,봉봉사중창단,992916
1968,꿀밤 삼백석,박지연,4174614
1968,낙엽따라 가버린 사랑,차중락,1185306
1968,네잎 크로바,이규항,992925
1968,능금빛 순정,신행일,991753
1968,단벌신사,김상희,45848
1968,딜라일라,조영남,1003933
1968,마포 종점,은방울 자매,1125436
1968,멀어져 간 사랑,금호동,3005812
1968,무작정 걷고싶어,정원,1749953
1968,별빛속의 Love Letter,최희준,1925268
1968,별아 내가슴에,남진,1124975
1968,사랑했는데,이미자,31263280
1968,산팔자 물팔자,이미자,3675491
1968,서울이여 안녕,이미자,1091690
1968,아네모네,이미자,3670568
1968,아카시아 이별,이영숙,46264
1968,여자의일생,이미자,3663098
1968,짚세기 신고왔네,김세레나,179101
1968,처녀 농군,최정자,65537
1968,첫눈 내린 거리,이미자,833078
1968,코스모스 피어있는 길,김상희,45845
1968,황혼의 블루스,이미자,833077
1969,가을이 오기전에,이영숙,46263
1969,강촌에 살고싶네,나훈아,1124692
1969,그림자,이영숙,46261
1969,그 사람,키보이스,4024091
1969,금산아가씨,김하정,605709
1969,긴 세월,나훈아,1124641
1969,꽃타령,김세레나,179100
1969,님 그리워,나훈아,1124854
1969,님아,펄 시스터즈,86877
1969,당신,신행일,991749
1969,두글자,박건,3592974
1969,떠나야할 그 사람,펄 시스터즈,47701
1969,미워도 다시 한번,남진,1124945
1969,미워하지 마세요,이영숙,2531477
1969,부모,유주용,992929
1969,빗속의 여인,펄 시스터즈,3005842
1969,빨간 선인장,김상희,1661558
1969,사나이부르스,배성,3592993
1969,사람나고 돈났지,남진,1077285
1969,사랑은 계절따라,박건,64066
1969,사랑은 눈물의 씨앗,나훈아,1124702
1969,사랑의 역사,유지성,1541503
1969,사랑하는 마리아,패티김,528046
1969,서울의 찬가,패티김,1125993
1969,석류의 계절,정은숙,193896
1969,성주풀이,김세레나,179095
1969,세상만사 뜻대로 안될때,현미,3005879
1969,웨딩 드레스,한상일,440806
1969,잊을 수만 있다면,강소희,3622627
1969,주란꽃,문주란,992960
1969,짧은 머리 짧은 치마,최희준,4488345
1969,천리길,나훈아,452902
1969,추억의 소렌자라,유주용,1930249
1969,커피 한 잔,펄 시스터즈,47700
1969,하얀손수건,트윈 폴리오,2607868
1969,한번 준 마음인데,이미자,3681633
1970,가는 정 오는 정,남정희,3773396
1970,그사람 바보야,정훈희,54300
1970,그정 못잊어,나훈아,1621391
1970,난이야,이상열,3621631
1970,늦기전에,김추자,2749570
1970,당신은 철새,김부자,1004591
1970,람디담디담,패티김,1768347
1970,망향,배성,4057384
1970,무정한여인,배성,3592995
1970,바보같은 사나이,나훈아,452881
1970,범띠 아가씨,양미란,992953
1970,비둘기 집,투에이스,3006266
1970,사랑이란 두글자,패티김,1125953
1970,사랑하는 당신이,패티김,1768335
1970,서산 갯마을,조미미,1125841
1970,소양강처녀,김태희,4058660
1970,슬퍼도 떠나주마,펄 시스터즈,3753313
1970,아마도 빗물이겠지,이상열,3621632
1970,아씨,이미자,48714
1970,약속,Toi Et Moi,3595354
1970,월남에서 돌아온 김상사,김추자,2749571
1970,이정표 없는 거리,김상진,3622569
1970,일자상서,김부자,1004596
1970,좋았다 싫어지면,나훈아,1767676
1970,사랑의 상처,히식스,3152954
1970,축제의 노래,트윈 폴리오,2607877
1971,가지마오,나훈아,1124701
1971,고향아줌마,김상진,3622561
1971,고향의 강,남상규,1002283
1971,그 사람 이름은 잊었지만,박건,64065
1971,그리운 사람끼리,Toi Et Moi,5684137
1971,꽃동네 새동네,정훈희,1632356
1971,꽃반지 끼고,은희,65440
1971,님 떠나갈 시간,키보이스,4024094
1971,님은 먼 곳에,김추자,47978
1971,라라라,윤형주,2520607
1971,머나먼 고향,나훈아,1573393
1971,먼데서 오신 손님,조미미,1125814
1971,물새 한 마리,하춘화,5554172
1971,바다가 육지라면,조미미,1125813
1971,바닷가의 추억,키보이스,4024086
1971,밤 비,송창식,31618210
1971,비야 비야,서유석,992656
1971,사랑하다 싫어지면,김태희,3621186
1971,사랑해,라나에로스포,468381
1971,세월이 가면,Toi Et Moi,3006567
1971,세월이 약이겠지요,송대관,58001
1971,아름다운 사람,서유석,3107048
1971,애모의 노래,한상일,3006425
1971,울고싶어,배호,1589369
1971,잘했군 잘했어,하춘화,1126116
1971,장미와 판타론,패티김,3006526
1971,정든 배는 떠난다,키보이스,992901
1971,참사랑,김상희,1661567
1971,찻집의 고독,나훈아,1621394
1971,창밖에는 비 오고요,송창식,86847
1971,춤추는 첫사랑,이현,3620958
1971,파초의 꿈,문정선,2531469
1972,개 여울,정미조,31568904
1972,고독,이필원,54313
1972,고향이 좋아,김상진,4027654
1972,공항의 이별,문주란,1124134
1972,그 얼굴에 햇살을,이용복,2425253
1972,그대 변치 않는다면,방주연,1661316
1972,그애와 나랑은,이장희,1767914
1972,길잃은 사슴,김세환,4024004
1972,까투리 사냥,비둘기 시스터즈,8110835
1972,꽃길,정훈희,1632355
1972,나의 노래,문정선,5744355
1972,내나라 내겨레,송창식,51313
1972,녹슬은 기찻길,나훈아,1124711
1972,단골손님,조미미,1125839
1972,달타령,김부자,1004592
1972,달맞이 꽃,이용복,3599588
1972,달무리,영 사운드,111317
1972,두개의 작은 별,윤형주,1003617
1972,등불,영 사운드,194116
1972,딩동댕 지난 여름,송창식,49337
1972,모닥불,박인희,48204
1972,모정의 세월,나훈아,3622214
1972,목장길 따라,김세환,989478
1972,물레방아도는데,나훈아,1124649
1972,사랑은 장난이 아니랍니다,조미미,1550175
1972,산까치야,최안순,3486208
1972,새색시 시집가네,이연실,608075
1972,세노야 세노야,양희은,47173
1972,아침 이슬,김민기,622473
1972,언덕에 올라,투코리안스,3618896
1972,여고시절,이수미,1713585
1972,영암 아리랑,하춘화,91031
1972,영원한 세실리아,최동길,3486209
1972,영원히 사랑하리,에보니스,3376749
1972,옛생각,조영남,2467956
1972,옛님,Trippers,3006632
1972,오라 오라 오라,문정선,3621690
1972,이루어질 수 없는 사랑,양희은,47168
1972,이일병과 이쁜이,조영남,2467963
1972,임과 함께,남진,1124963
1972,진정 난 몰랐네,임희숙,1569466
1972,최진사댁 셋째 딸,조영남,1931245
1972,해변의 여인,나훈아,1124693
1972,희야,박일남,4196824
1973,강원도 아리랑,하춘화,1126115
1973,고별,홍민,51777
1973,고향 못 잊어,이태리,5698743
1973,그건 너,이장희,1767912
1973,그대여 변치마오,남진,1124977
1973,그럴수가 있나요,김추자,47995
1973,기다리게 해놓고,방주연,65464
1973,나는 너를,서유석,992659
1973,내 강산 좋을시구,김세레나,665972
1973,달과 함께 별과 함께,김부자,1004593
1973,돌아와,박우철,1415685
1973,등대지기,은희,65432
1973,마른잎,장현,1086733
1973,목이 메어,윤항기,30948713
1973,미련,홍민,3006710
1973,바다의 여인,4월과 5월,3891950
1973,별이 빛나는 밤에,윤항기,903231
1973,봄이 오면 (Hello-A),장미화,60543
1973,사랑의 모닥불,이용복,2425262
1973,사랑의 의지,이수미,1714306
1973,서귀포를 아시나요,조미미,1125817
1973,서울의 모정,패티김,1125935
1973,석양,장현,2748909
1973,소낙비,이연실,608083
1973,아름다운 강산,김정미,2749551
1973,아름다운 것들,양희은,48055
1973,안녕하세요,장미화,60542
1973,왜 아니올까,김추자,47983
1973,욕심없는 마음,4월과 5월,3795983
1973,우리들의 이야기,윤형주,1003609
1973,잊으라면 잊겠어요,이용복,2425254
1973,자정이 훨씬 넘었네,이장희,1767919
1973,작은새,어니언스 (이수영),600917
1973,잘 있어요,이현,3486064
1973,젊은 초원,남진,1124954
1973,토요일 밤에,김세환,989475
1973,하늘,서유석,57332
1973,행복의 나라,양희은,2329512
1973,흙에 살리라,홍세민,72823
1974,가난한 마음,양희은,47932
1974,개구리 노총각,논두렁 밭두렁,5671334
1974,고향초,홍민,51776
1974,그대는 가고,차중락,1185309
1974,그대없이는 못살아,패티김,1125923
1974,그대여,이영석,3006905
1974,"그리워라 (박카스D CF 최민식, 임수정편)",현경과 영애,535212
1974,꽃보다 귀한 여인,송창식,49345
1974,나 그대에게 모두 드리리,이장희,1767911
1974,내 노래에 날개가 있다면,윤지영,194761
1974,내 님의 사랑은,양희은,47170
1974,내곁에 있어주,이수미,1713590
1974,노래하는 곳에,윤항기,1928483
1974,눈이 내리네,이숙,52730
1974,당신의 모든 것을,원프러스원,1806452
1974,모정의 세월,한세일,3486211
1974,바람에 실려,하남석,49289
1974,불 꺼진 창,조영남,72149
1974,비,김세환,989482
1974,사랑의 진실,어니언스,192616
1974,새는,송창식,539551
1974,서로 좋아해,남진,1125031
1974,8번 (아야 우지마라),박두호,4008403
1974,이름 모를 소녀 (Narr. 이윤선),김정호,1139812
1974,이별,패티김,1125981
1974,인어이야기,허림,1925239
1974,잊게 해주오,템페스트,3618923
1974,작은 배,양희은,51453
1974,저꽃속에 찬란한 빛이,박경희,1925230
1974,저 별과 달을,어니언스,4023367
1974,제비,조영남,1144917
1974,조용한 여자,이연실,607984
1974,좋은걸 어떡해,김세환,989474
1974,참 예쁘네요,현경과 영애,535216
1974,철지난 바닷가,송창식,49342
1974,편지,어니언스,4023366
1974,편지,어니언스 (이수영),600697
1974,피리부는 사나이,송창식,539543
1974,하얀 조가비,박인희,48205
1974,한잔의 추억,이장희,1767913
1974,향수에 젖어서,지은아,1937728
1975,가을편지,최양숙,901237
1975,고래사냥,송창식,51308
1975,긴머리 소녀,둘 다섯,47283
1975,길가에 앉아서,김세환,989477
1975,나그네 (불망곡) (Narr. 이윤선),김정호,1139813
1975,나는 몰라요,옥희,1648143
1975,나는 못난이,딕 훼밀리,54052
1975,나에게 애인이 있다면,남진,1125019
1975,날이 갈수록,송창식,3997725
1975,너,이종용,53177
1975,눈으로만 말해요,옥희,1648144
1975,당신은 몰라,검은 나비,3006962
1975,등불,4월과 5월,194753
1975,마음은 서러워도,박일남,1091349
1975,맨처음 고백,송창식,51320
1975,모든 것 끝난 뒤,이수만,2521468
1975,미인,신중현과 엽전들,58900
1975,바보,윤형주,997470
1975,비개인 오후,"박인희,이연실",1725947
1975,빗속을 둘이서,양희은,51447
1975,애들은 가라,송창식,3007021
1975,어제 내린 비,윤형주,1003610
1975,얼굴,윤연선,901185
1975,여고 졸업반,김인순,194723
1975,영상,논두렁 밭두렁,1548592
1975,옥의 슬픔,한대수,1768546
1975,이거야 정말,윤복희,2335766
1975,잊으리,이승연,5824862
1975,작별,이정근,86706
1975,장미빛 스카프,윤항기,903232
1975,정말로 너무 해,서수남과 하청일,2467860
1975,조약돌,박상규,1623844
1975,찬비,하수영,111449
1975,푸른 하늘 아래로,김정호,4024575
1975,하얀 나비 (Narr. 이윤선),김정호,1139815
1975,해뜰 날,송대관,58027
1975,화가 났을까,김세환,3997717
1975,휘파람을 부세요,정미조,194738
1976,고목나무,장욱조,1086818
1976,그누가 모르나,이영식,3620478
1976,그 소녀,권태수,995801
1976,그대 있음에,송창식,539552
1976,그리운 사람은,이필원,54319
1976,끝이 없는 길,박인희,48212
1976,나를 두고 아리랑,Trippers,3007043
1976,눈으로,권태수,995797
1976,눈이 큰 아이,버들피리,1009254
1976,당신은 모르실거야,혜은이,1574110
1976,두마음,산이슬,997829
1976,둘일 때는 좋았지,송창식,31618215
1976,둘이 걸었네,정종숙,1004251
1976,둘이서,박상규,1623845
1976,모래탑,김훈,31639377
1976,비에 젖은 비둘기,이승연,1930184
1976,빗물,채은옥,53824
1976,빗속을 둘이서,투에이스,3007047
1976,사랑을 미워해,투에이스,3007049
1976,새끼 손가락,정종숙,49511
1976,섬소년,이정선,1080162
1976,세월만 가네,Trippers,3007045
1976,슬픈 노래는 싫어요,김세환,3998010
1976,슬픈 노래는 싫어요,유승엽,176447
1976,시골길,임성훈,1080460
1976,아내에게 바치는 노래,하수영,111432
1976,아직도 그대는 내사랑,이은하,1549892
1976,애심,전영록,80751
1976,이 다음에 우리는,박지영,1548840
1976,이렇게 당신생각에,김훈,3007061
1976,이상해,송창식,180854
1976,일기,둘 다섯,467282
1976,정주고 내가우네,Trippers,3007046
1976,처녀 뱃사공,투에이스,3007073
1976,터질거에요,김씨네,665003
1976,파도,이수만,2521469
1976,푸른 하늘 아래로,투에이스,3007048
1976,푸른교실,김인순,1549965
1976,한사람,양희은,105125
1977,과수원 길,서수남과 하청일,2467858
1977,꽃순이를 아시나요,김국환,91387
1977,나비소녀,김세화,1573619
1977,나의 20년,장계현,2467839
1977,나의 사람아,김민식,176451
1977,내고향 충청도,조영남,1002587
1977,내 노래에 날개가 있다면,김세화,1574037
1977,내마음 갈곳을 잃어,최백호,52344
1977,네 꿈을 펼쳐라,양희은,47172
1977,눈으로,권태수,995797
1977,돌아와요 부산항에,조용필,47114
1977,두 손을 잡아요,옥희,1648140
1977,들길 따라서,양희은,47174
1977,뛰뛰 빵빵,혜은이,833191
1977,뛰어,최백호,52348
1977,목화밭,하사와 병장,2531474
1977,방랑자,박인희,48206
1977,섬마을 선생님,이미자,3677793
1977,세월,최헌,2228292
1977,소녀와 가로등,진미령,1574137
1977,아니야,조경수,2467828
1977,어디쯤 가고 있을까,전영,91169
1977,영아,김만수,67865
1977,오동잎,최헌,2228293
1977,이웃사촌,옥희,1648139
1977,정,조용필,47115
1977,정아,투에이스,3007249
1977,제비처럼,윤승희,1806459
1977,진짜진짜 좋아해,혜은이,833185
1977,타국에서,이미자,4172397
1977,푸른 시절,김만수,67864
1977,한송이 꿈,이수만,2521473
1977,행복,이수만,1549627
1977,호수에 잠긴 달,세부엉,1097189
1977,흰 구름 먹구름,딕 훼밀리,54059
1978,갈대,윤수일,1726837
1978,감수광,혜은이,833184
1978,겨울 장미,이은하,65385
1978,고귀한 선물,장은아,60739
1978,곡예사의 첫사랑,박경애,3354836
1978,공연히,윤시내,1022161
1978,구름 나그네,최헌,2228297
1978,그쟈,최백호,52356
1978,긴 세월,투에이스,3007270
1978,꼬마인형,현이와 덕이,3007295
1978,나 어떡해 (77년 대상),샌드 페블즈,1143780
1978,나도 모르게,권은경,1053723
1978,나성 (L.A) 에 가면,세샘 트리오,1914202
1978,난 정말 몰랐었네,최병걸,54810
1978,내 마음에 주단을 깔고,산울림,66149
1978,너무합니다,김수희,1008359
1978,눈물로 쓴 편지(겨울여자 주제곡),김세화,1569552
1978,다락방,논두렁 밭두렁,1548585
1978,돌려줄수 없나요,조경수,2467820
1978,망부석,김태곤,3128691
1978,머무는곳 그 어딜지 몰라도,박경희,1925229
1978,먼훗날,김미성,853406
1978,문 좀 열어줘,산울림,59821
1978,밀려오는 파도소리에,썰물,1074343
1978,밤에 가겠소,머슴아들,3007291
1978,밤차,이은하,65384
1978,봄비 (1970년작),박인수,1800050
1978,빨간풍선,산울림,53712
1978,사랑만은 않겠어요,윤수일,1726836
1978,서울야곡,전영,61115
1978,송학사,김태곤,3128693
1978,순이 생각,물레방아,66932
1978,아기곰,권태수,995794
1978,아니 벌써,산울림,54831
1978,아리아리아라리요,김태곤,3128692
1978,아쉬움,김미성,853405
1978,얘야 시집가거라,정애리,1714461
1978,어떤날 둘이는,홍수철,3620661
1978,어찌합니까,최헌,2228294
1978,얼룩 고무신,둘 다섯,47288
1978,영원히 당신만을,혜은이,1008936
1978,작은 연인들,김세화,3085656
1978,전우가 남긴 한마디,허성희,2669367
1978,춤을 추어요,장은숙,1315481
1978,햇빛 쏟아지는 들판,장계현,2467844
1978,환상,윤세원,176220
1978,황소 걸음,서유석,992662
1979,가을비 우산속,최헌,2228298
1979,개구장이,산울림,611183
1979,고목나무,장욱조,1086818
1979,구름과 나,블랙테트라,1105108
1979,그대생각,이정희,1080201
1979,그대로 그렇게,Fevers,1105105
1979,그때 그사람,심수봉,1074345
1979,그림자,서유석,7856275
1979,기도,홍삼트리오,176448
1979,나들이,이광조,1138814
1979,난 모르겠네,윤시내,1022155
1979,누구라도 그러하듯이,배인숙,1728680
1979,돌고 돌아가는 길 (금상),노사연,1074354
1979,마음약해서,들고양이들,2215163
1979,모모(A),김만준,1074192
1979,못잊어,패티김,1125952
1979,뭉개 구름,해바라기,1002064
1979,미소,서유석,57313
1979,봄비,이은하,65381
1979,빈 의자,장재남,192668
1979,푸른파도 갈매기야,권은경,1053712
1979,생일,가람과 뫼,1052464
1979,세상 모르고 살았노라,런웨이,1105113
1979,시인의 마을,정태춘,987855
1979,실버들,희자매,3556819
1979,아리송해,이은하,1714362
1979,여러분,윤복희,1928467
1979,여름,징검다리,77795
1979,연 (Inst.),라이너스,530999
1979,연안부두,김트리오,53509
1979,열애,윤시내,53595
1979,영일만 친구,최백호,4134879
1979,이 거리를 생각하세요,장은아,60738
1979,이빠진 동그라미,활주로,445859
1979,입영 전야,최백호,52347
1979,장미,4월과 5월,3891949
1979,제3한강교,혜은이,1008922
1979,탈춤 (은상),활주로,1074359
1979,하얀 면사포,어니언스 (이수영),600948
1979,한동안 뜸 했었지,사랑과 평화,1008555
1979,행복이란,조경수,2467819
1979,회상,"정태춘, 박은옥",2983459
1979,YMCA,조경수,2467829
1980,고목,윤시내,53601
1980,그 사람 바보,희자매,3556847
1980,기다리는 여심,계은숙,52858
1980,나는 행복합니다,윤항기,172960
1980,내가 (대상),"김학래, 임철우",1074365
1980,단발머리,조용필,50149
1980,당신은 누구시길래,심수봉,73297
1980,당신은 별을 보고 울어 보셨나요,박인수,1016903
1980,동반자,지다연,4700391
1980,또 만났네,이치현과 벗님들,1549976
1980,못생겨서 죄송합니다,이주일,3007349
1980,물레,유한그루,1001968
1980,미운정 고운정,Nami (나미),192706
1980,난 참 바보처럼 살았군요,김태화,1757396
1980,바야야,이정희,1080197
1980,불놀이야,옥슨 80,708451
1980,빙빙빙,하성관,1105172
1980,사랑은 아직도 끝나지 않았네,조용필,50153
1980,사랑이야,양희은,2329515
1980,실비 오는 소리에,이영화,490658
1980,영원한 친구,Nami (나미),192285
1980,외할머니 댁,논두렁 밭두렁,1548586
1980,일곱색깔 무지개,작은 거인,3592083
1980,저 높은 곳을 향하여,이영화,490655
1980,제 7광구,정난이,1880555
1980,찻잔,노고지리,990055
1980,창문너머 어렴풋이 옛 생각이 나겠지요,산울림,73169
1980,창밖의 여자,조용필,50147
1980,풍문으로 들었소,함중아,1768793
1980,행복한 사람,조동진,1551785
1981,가나다라,송창식,59253
1981,가지마오,산울림,53965
1981,겨울아이,이종용,91364
1981,고추잠자리,조용필,91359
1981,그 사람,김만수,67873
1981,꿈 찾아가리,버들피리,1009252
1981,꿈을 꾼 후에,여진,65573
1981,남편에게 바치는 노래,김윤희,995920
1981,높은 하늘아,수연,463451
1981,능수버들,들고양이들,5640420
1981,목로주점,이연실,608059
1981,물망초,조용필,52881
1981,미워 미워 미워,조용필,52876
1981,바람이려오,이용,49834
1981,벌써 나를 잊으셨나요,야생마,3618917
1981,"별, 달, 장미, 백합",김만수,67866
1981,별이여 사랑이여,사랑의 하모니,66180
1981,보고픈걸 어떻게,계은숙,52856
1981,봄 여름 가을 겨울,김현식,934711
1981,사랑이여!,유심초,1054749
1981,생각이 나면,들고양이들,5640415
1981,성아의 이야기,백영규,49501
1981,아름다운 강산,신중현과 뮤직파워,90350
1981,아직도 못다한 사랑,솔개 트리오,1651887
1981,애원,전영록,80756
1981,어느 소녀의 사랑 이야기,민해경,4648269
1981,어디서 무엇이 되어 다시 만나랴,유심초,1054752
1981,옛시인의 노래,한경애,175094
1981,옛사랑의 돌담길,혜은이,1008931
1981,우리만나요 처음만난 그곳에서,백영규,2425100
1981,일편단심 민들레야,조용필,52877
1981,잊기로 했네,조용필,52869
1981,제2의 고향,윤수일,1726825
1981,주저하지 말아요,방미,52309
1981,진정인가요,김미성,30188978
1981,첫 사랑의 생일,김민식,176216
1981,청춘,산울림,47825
1981,해야,마그마,533037
1981,행복하세요,희자매,1023138
1982,같이 있게 해주세요,동그라미,5410144
1982,그대 떠난 이밤에,옥슨 80,708457
1982,기다리는 여심,계은숙,52858
1982,꽃바람,조용필,91362
1982,꿈을 먹는 젊은이,남궁옥분,190724
1982,나는 홀로 있어도,유심초,1054747
1982,나뭇잎 사이로,조동진,57562
1982,나보다 더 나를 사랑하는 님이시여,김연숙,1141197
1982,남포동 부르스,김수희,1889691
1982,내게 사랑은 너무 써,산울림,73463
1982,노래하며 춤추며,계은숙,52859
1982,대동강 편지,나훈아,452897
1982,독도는 우리땅,정광태,1184948
1982,독백,산울림,47811
1982,못찾겠다 꾀꼬리,조용필,52886
1982,바윗돌,정오차,881524
1982,백지로 보낸 편지,김태정,995976
1982,부산 갈매기,문성재,76981
1982,사랑,최안순,3618216
1982,사랑 사랑 누가 말했나,남궁옥분,190720
1982,산할아버지,산울림,1113181
1982,상아의 노래,송창식,49344
1982,야화,사랑의 하모니,66181
1982,어쩌다 마주친 그대,송골매,76723
1982,얼굴 빨개졌다네,이명훈,1802307
1982,여인아,이태원,1715154
1982,연상의 여인,윤민호,59334
1982,연인들의 이야기,임수정,663997
1982,울긴 왜 울어,나훈아,1124619
1982,님의 기도,오누이,467279
1982,잊혀진 계절,이용,49829
1982,잡초,나훈아,1124681
1982,젊은날의 초상,젊은 연인들,3008080
1982,정거장,김수희,1008360
1982,종이학,전영록,1549989
1982,타인의 계절,한경애,52214
1982,헤이,이동원,1569517
1982,회상,산울림,47852
1982,DJ에게,윤시내,65309
1983,가슴앓이,한마음,111369
1983,가을을 남기고 간 사랑,패티김,1125932
1983,결혼기념일의 노래,홍민,91377
1983,기도하는 마음,김태정,995975
1983,난 아니야,조용필,52888
1983,날개,허영란,53605
1983,내 마음 당신곁으로,김정수,1003583
1983,다시는 사랑을 안할테야,김수철,1003055
1983,멍에,김수희,1008348
1983,모두 다 사랑하리,송골매,76727
1983,모두가 천사라면 (CF - 맛있는 비타치즈),전영,61121
1983,못잊겠어요,김수희,1008349
1983,밀양머슴아리랑,한규철,2346498
1983,바람에 구름 가듯,이은하,65388
1983,바람이었나,정수라,3621929
1983,바보처럼 울고 말았네,이명훈,993487
1983,변명,민해경,4648272
1983,비와 찻잔 사이,배따라기,66536
1983,사랑,나훈아,452894
1983,사랑은 받는것이 아니라면서,해오라기,176432
1983,솔개,이태원,1715155
1983,앉으나 서나 당신 생각,현철,62806
1983,올 가을엔 사랑할거야,방미,91043
1983,잃어버린 우산,우순실,195540
1983,참새와 허수아비,조정희,195542
1983,푸르른 날,송창식,59252
1983,한줄기 빛,송골매,76754
1984,내일,김수철,1003056
1984,그것은 인생,최혜영,1008148
1984,잃어버린 정,김수희,1008364
1984,유리벽,신형원,27192
1984,J에게,이선희,48360
1984,눈물의 파티,조용필,81113
1984,바보 바보,이동기,2781708
1984,눈물의 재회,강승모,1016281
1984,하얀 목련,양희은,47169
1984,못다핀 꽃 한 송이,김수철,1003049
1984,슬픔의 심로,김학래,68155
1984,불씨,신형원,2216560
1984,물같은 사랑,최혜영,1008149
1984,정녕 그대를,김수철,1003051
1984,아름다워,윤수일밴드,2513212
1984,우리는,송창식,59251
1984,갯바위,한마음,468384
1984,사랑의 벼리,김형룡,996058
1984,연인이여,이광조,1091194
1984,풀잎이슬,정수라,80931
1984,무엇이 너와 나를 슬프게 하나,성민호,170848
1984,약속,임병수,1764649
