,genre,year,song_id,title,line,noun,predicate
0,댄스,1995.0,64313.0,Come Back Home,5.0,가슴속(N),있(P)
1,댄스,1995.0,64313.0,Come Back Home,6.0,삶(N),막(P)
2,댄스,1995.0,64313.0,Come Back Home,7.0,내일(N),대하(P)
3,댄스,1995.0,64313.0,Come Back Home,7.0,두려움(N),대하(P)
4,댄스,1995.0,64313.0,Come Back Home,8.0,반복(N),기나길(P)
5,댄스,1995.0,64313.0,Come Back Home,8.0,날(N),기나길(P)
6,댄스,1995.0,64313.0,Come Back Home,8.0,속(N),기나길(P)
7,댄스,1995.0,64313.0,Come Back Home,9.0,자신(N),버리(P)
8,댄스,1995.0,64313.0,Come Back Home,9.0,후(N),버리(P)
9,댄스,1995.0,64313.0,Come Back Home,14.0,증오(N),되(P)
10,댄스,1995.0,64313.0,Come Back Home,15.0,혀(N),사라지(P)
11,댄스,1995.0,64313.0,Come Back Home,15.0,끝(N),사라지(P)
12,댄스,1995.0,64313.0,Come Back Home,19.0,인생속(N),거칠(P)
13,댄스,1995.0,64313.0,Come Back Home,25.0,생명(N),태어나(P)
14,댄스,1995.0,64313.0,Come Back Home,29.0,눈물(N),힘겹(P)
15,댄스,1995.0,64313.0,Come Back Home,30.0,무모(N),날리(P)
16,댄스,1995.0,64313.0,Come Back Home,30.0,거품(N),날리(P)
17,댄스,1995.0,64313.0,Come Back Home,31.0,흠(N),둘러보(P)
18,댄스,1995.0,64313.0,Come Back Home,35.0,젊기(N),괜찮(P)
19,댄스,1995.0,64313.0,Come Back Home,42.0,인생속(N),거칠(P)
20,댄스,1995.0,64313.0,Come Back Home,50.0,터(N),같(P)
21,댄스,1995.0,64313.0,Come Back Home,50.0,것(N),지(P)
22,댄스,1995.0,64313.0,Come Back Home,50.0,심장(N),지(P)
23,댄스,1995.0,64313.0,Come Back Home,52.0,날(N),깨닫(P)
24,댄스,1995.0,64313.0,Come Back Home,57.0,인생속(N),거칠(P)
25,댄스,1995.0,836392.0,G 카페,0.0,차(N),돌리(P)
26,댄스,1995.0,836392.0,G 카페,0.0,차(N),찾아가(P)
27,댄스,1995.0,836392.0,G 카페,0.0,카페(N),돌리(P)
28,댄스,1995.0,836392.0,G 카페,0.0,카페(N),찾아가(P)
29,댄스,1995.0,836392.0,G 카페,1.0,불빛사이(N),어둡(P)
30,댄스,1995.0,836392.0,G 카페,2.0,가슴(N),만나(P)
31,댄스,1995.0,836392.0,G 카페,2.0,가슴(N),설레이(P)
32,댄스,1995.0,836392.0,G 카페,3.0,이별(N),무너지(P)
33,댄스,1995.0,836392.0,G 카페,3.0,곳(N),무너지(P)
34,댄스,1995.0,836392.0,G 카페,4.0,한잔(N),시키(P)
35,댄스,1995.0,836392.0,G 카페,4.0,버번(N),시키(P)
36,댄스,1995.0,836392.0,G 카페,5.0,바(N),앉(P)
37,댄스,1995.0,836392.0,G 카페,6.0,후론(N),들르(P)
38,댄스,1995.0,836392.0,G 카페,6.0,후론(N),없(P)
39,댄스,1995.0,836392.0,G 카페,7.0,그녈(N),기다리나(P)
40,댄스,1995.0,836392.0,G 카페,8.0,얼굴(N),낯익(P)
41,댄스,1995.0,836392.0,G 카페,8.0,얼굴(N),띄우(P)
42,댄스,1995.0,836392.0,G 카페,9.0,눈(N),가볍(P)
43,댄스,1995.0,836392.0,G 카페,9.0,사(N),가볍(P)
44,댄스,1995.0,836392.0,G 카페,11.0,앞(N),놓이(P)
45,댄스,1995.0,836392.0,G 카페,11.0,잔(N),놓이(P)
46,댄스,1995.0,836392.0,G 카페,11.0,술잔(N),놓이(P)
47,댄스,1995.0,836392.0,G 카페,14.0,카페(N),두(P)
48,댄스,1995.0,836392.0,G 카페,14.0,카페(N),일어서(P)
49,댄스,1995.0,836392.0,G 카페,15.0,카페(N),오(P)
50,댄스,1995.0,836392.0,G 카페,19.0,예전(N),만나(P)
51,댄스,1995.0,836392.0,G 카페,20.0,오(N),서투르(P)
52,댄스,1995.0,836392.0,G 카페,20.0,오(N),서투르(P)
53,댄스,1995.0,836392.0,G 카페,21.0,테이블(N),붉(P)
54,댄스,1995.0,836392.0,G 카페,21.0,연인(N),붉(P)
55,댄스,1995.0,836392.0,G 카페,23.0,지난날(N),서두르(P)
56,댄스,1995.0,836392.0,G 카페,23.0,지난날(N),찾아오(P)
57,댄스,1995.0,836392.0,G 카페,24.0,축배(N),슬프(P)
58,댄스,1995.0,836392.0,G 카페,26.0,상황(N),놓이(P)
59,댄스,1995.0,836392.0,G 카페,27.0,카푸치노(N),좋아하(P)
60,댄스,1995.0,836392.0,G 카페,28.0,향기(N),맡(P)
61,댄스,1995.0,836392.0,G 카페,28.0,향기(N),때(P)
62,댄스,1995.0,836392.0,G 카페,35.0,순간(N),떠올리(P)
63,댄스,1995.0,836392.0,G 카페,36.0,다림(N),기(P)
64,댄스,1995.0,836392.0,G 카페,37.0,얼굴(N),낯익(P)
65,댄스,1995.0,836392.0,G 카페,37.0,얼굴(N),띄우(P)
66,댄스,1995.0,836392.0,G 카페,38.0,눈(N),가볍(P)
67,댄스,1995.0,836392.0,G 카페,38.0,사(N),가볍(P)
68,댄스,1995.0,836392.0,G 카페,40.0,앞(N),놓이(P)
69,댄스,1995.0,836392.0,G 카페,40.0,잔(N),놓이(P)
70,댄스,1995.0,836392.0,G 카페,40.0,술잔(N),놓이(P)
71,댄스,1995.0,836392.0,G 카페,43.0,카페(N),두(P)
72,댄스,1995.0,836392.0,G 카페,43.0,카페(N),일어서(P)
73,댄스,1995.0,836392.0,G 카페,44.0,카페(N),오(P)
74,댄스,1995.0,836392.0,G 카페,47.0,카페(N),두(P)
75,댄스,1995.0,836392.0,G 카페,47.0,카페(N),일어서(P)
76,댄스,1995.0,836392.0,G 카페,48.0,카페(N),오(P)
77,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),4.0,눈(N),끝내(P)
78,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),6.0,모(N),가져가(P)
79,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),6.0,다(N),가져가(P)
80,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),14.0,쯤(N),알(P)
81,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),15.0,길(N),가깝(P)
82,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),16.0,난(N),떠(P)
83,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),17.0,눈(N),끝내(P)
84,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),19.0,모(N),가져가(P)
85,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),19.0,다(N),가져가(P)
86,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),24.0,자리(N),돌아가(P)
87,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),27.0,눈(N),끝내(P)
88,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),29.0,모(N),가져가(P)
89,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),29.0,다(N),가져가(P)
90,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),33.0,눈(N),끝내(P)
91,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),35.0,모(N),가져가(P)
92,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),35.0,다(N),가져가(P)
93,록/메탈,1995.0,66737.0,Money,1.0,미소(N),부르(P)
94,록/메탈,1995.0,66737.0,Money,2.0,걸음(N),다가서(P)
95,록/메탈,1995.0,66737.0,Money,2.0,걸음(N),비웃(P)
96,록/메탈,1995.0,66737.0,Money,7.0,노예(N),수많(P)
97,록/메탈,1995.0,66737.0,Money,11.0,꿈(N),멈추(P)
98,록/메탈,1995.0,66737.0,Money,12.0,독약(N),쓰디쓰(P)
99,록/메탈,1995.0,66737.0,Money,13.0,절망(N),만들(P)
100,록/메탈,1995.0,66737.0,Money,14.0,부림(N),몸(P)
101,록/메탈,1995.0,66737.0,Money,14.0,부림(N),치(P)
102,록/메탈,1995.0,66737.0,Money,16.0,종교(N),하(P)
103,록/메탈,1995.0,66737.0,Money,23.0,종교(N),하(P)
