,genre,year,song_id,title,line,noun,predicate
0,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",10.0,사랑(N),떠나(P)
1,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",10.0,사랑(N),울(P)
2,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",10.0,사랑(N),없(P)
3,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",11.0,마음(N),하(P)
4,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",11.0,마음(N),열(P)
5,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",12.0,운명(N),하(P)
6,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",12.0,탓(N),하(P)
7,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",13.0,맘(N),쓰(P)
8,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",13.0,맘(N),아프(P)
9,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",14.0,인생(N),없(P)
10,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",14.0,인생(N),걸(P)
11,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",15.0,기억(N),지나가(P)
12,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",20.0,오오(N),보(P)
13,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",21.0,삶(N),우(P)
14,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",31.0,꿈(N),살(P)
15,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",31.0,동안(N),살(P)
16,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",32.0,하루(N),없(P)
17,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",32.0,걱정(N),없(P)
18,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",33.0,한(N),하(P)
19,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",33.0,상상(N),하(P)
20,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",34.0,세상(N),바라보(P)
21,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",35.0,리(N),쓰(P)
22,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",35.0,가슴(N),쓰(P)
23,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",35.0,가슴(N),멍들(P)
24,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",37.0,기억(N),지나가(P)
25,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",42.0,오오(N),보(P)
26,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",43.0,삶(N),우(P)
27,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",49.0,기억(N),지나가(P)
28,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",54.0,오오(N),보(P)
29,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",55.0,삶(N),우(P)
30,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",57.0,나(N),나나나(P)
31,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",57.0,나(N),나(P)
32,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",58.0,나(N),나(P)
33,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",58.0,나나(N),나(P)
34,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",59.0,나(N),나나나(P)
35,댄스,2005.0,904628.0,"1,2,3,4. (원,투,쓰리,포.)",59.0,나(N),나(P)
