,genre,year,song_id,title,line,noun,predicate
0,R&B/Soul,2000.0,3822.0,831 8,0.0,하루(N),그러(P)
1,R&B/Soul,2000.0,3822.0,831 8,0.0,하루(N),살(P)
2,R&B/Soul,2000.0,3822.0,831 8,5.0,사진(N),버리(P)
3,R&B/Soul,2000.0,3822.0,831 8,5.0,수(N),버리(P)
4,R&B/Soul,2000.0,3822.0,831 8,8.0,말(N),지우(P)
5,R&B/Soul,2000.0,3822.0,831 8,11.0,잠시(N),하(P)
6,R&B/Soul,2000.0,3822.0,831 8,12.0,볼(N),대(P)
7,R&B/Soul,2000.0,3822.0,831 8,12.0,볼(N),있(P)
8,R&B/Soul,2000.0,3822.0,831 8,17.0,날(N),대(P)
9,R&B/Soul,2000.0,3822.0,831 8,19.0,뒷모습(N),닮(P)
10,R&B/Soul,2000.0,3822.0,831 8,20.0,숨(N),쉬(P)
11,R&B/Soul,2000.0,3822.0,831 8,20.0,숨(N),없(P)
12,R&B/Soul,2000.0,3822.0,831 8,22.0,말(N),지우(P)
13,R&B/Soul,2000.0,3822.0,831 8,25.0,잠시(N),하(P)
14,R&B/Soul,2000.0,3822.0,831 8,26.0,볼(N),있(P)
15,R&B/Soul,2000.0,3822.0,831 8,33.0,이상(N),울(P)
16,R&B/Soul,2000.0,3822.0,831 8,34.0,바(N),래(P)
17,발라드,2000.0,87019.0,Annie,4.0,노래(N),듣(P)
18,발라드,2000.0,87019.0,Annie,10.0,위안(N),되(P)
19,발라드,2000.0,87019.0,Annie,11.0,아픔(N),길(P)
20,발라드,2000.0,87019.0,Annie,11.0,아픔(N),멈추(P)
21,발라드,2000.0,87019.0,Annie,12.0,너(N),웃(P)
22,발라드,2000.0,87019.0,Annie,12.0,너(N),만들(P)
23,발라드,2000.0,87019.0,Annie,14.0,사랑(N),주(P)
24,발라드,2000.0,87019.0,Annie,15.0,모습(N),바라(P)
25,발라드,2000.0,87019.0,Annie,18.0,시간(N),길(P)
26,발라드,2000.0,87019.0,Annie,18.0,동안(N),길(P)
27,발라드,2000.0,87019.0,Annie,18.0,보답(N),길(P)
28,발라드,2000.0,87019.0,Annie,21.0,앞(N),없(P)
29,발라드,2000.0,87019.0,Annie,25.0,위안(N),되(P)
30,발라드,2000.0,87019.0,Annie,26.0,아픔(N),길(P)
31,발라드,2000.0,87019.0,Annie,26.0,아픔(N),멈추(P)
32,발라드,2000.0,87019.0,Annie,27.0,너(N),웃(P)
33,발라드,2000.0,87019.0,Annie,27.0,너(N),만들(P)
