,genre,year,song_id,title,line,noun,predicate
0,댄스,2010.0,2684572.0,2 Different Tears,7.0,이상(N),붓(P)
1,댄스,2010.0,2684572.0,2 Different Tears,7.0,이상(N),눈뜨(P)
2,댄스,2010.0,2684572.0,2 Different Tears,7.0,눈(N),눈뜨(P)
3,댄스,2010.0,2684572.0,2 Different Tears,7.0,눈(N),싫(P)
4,댄스,2010.0,2684572.0,2 Different Tears,9.0,생각(N),주(P)
5,댄스,2010.0,2684572.0,2 Different Tears,25.0,생각(N),주(P)
6,댄스,2010.0,2684572.0,2 Different Tears,29.0,모습(N),다가오(P)
7,댄스,2010.0,2684572.0,2 Different Tears,43.0,자신(N),미워하(P)
8,댄스,2010.0,2803451.0,A,11.0,허울(N),좋(P)
9,댄스,2010.0,2803451.0,A,11.0,허상(N),좋(P)
10,댄스,2010.0,2803451.0,A,20.0,아(N),갈(P)
11,댄스,2010.0,2803451.0,A,20.0,아(N),타(P)
12,댄스,2010.0,2803451.0,A,20.0,갈(N),갈(P)
13,댄스,2010.0,2803451.0,A,20.0,갈(N),타(P)
14,댄스,2010.0,2803451.0,A,20.0,타(N),갈(P)
15,댄스,2010.0,2803451.0,A,20.0,타(N),타(P)
16,댄스,2010.0,2803451.0,A,34.0,화장(N),두껍(P)
17,댄스,2010.0,2803451.0,A,37.0,위선(N),같(P)
18,댄스,2010.0,2803451.0,A,44.0,아(N),갈(P)
19,댄스,2010.0,2803451.0,A,44.0,아(N),타(P)
20,댄스,2010.0,2803451.0,A,44.0,갈(N),갈(P)
21,댄스,2010.0,2803451.0,A,44.0,갈(N),타(P)
22,댄스,2010.0,2803451.0,A,44.0,타(N),갈(P)
23,댄스,2010.0,2803451.0,A,44.0,타(N),타(P)
24,댄스,2010.0,2803451.0,A,54.0,가면(N),버리(P)
25,댄스,2010.0,2803451.0,A,54.0,가면(N),가라가(P)
26,댄스,2010.0,2803451.0,A,61.0,눈(N),덮(P)
27,댄스,2010.0,2741416.0,Bad Girl Good Girl,9.0,뒤(N),좋(P)
28,댄스,2010.0,2741416.0,Bad Girl Good Girl,10.0,어이(N),없(P)
29,댄스,2010.0,2741416.0,Bad Girl Good Girl,12.0,여잔(N),같(P)
30,댄스,2010.0,2741416.0,Bad Girl Good Girl,14.0,판단(N),보(P)
31,댄스,2010.0,2741416.0,Bad Girl Good Girl,14.0,판단(N),같(P)
32,댄스,2010.0,2741416.0,Bad Girl Good Girl,21.0,시선(N),나(P)
33,댄스,2010.0,2741416.0,Bad Girl Good Girl,21.0,시선(N),웃기(P)
34,댄스,2010.0,2741416.0,Bad Girl Good Girl,24.0,모습(N),춤추(P)
35,댄스,2010.0,2741416.0,Bad Girl Good Girl,25.0,고서(N),놓(P)
36,댄스,2010.0,2741416.0,Bad Girl Good Girl,25.0,고서(N),보(P)
37,댄스,2010.0,2741416.0,Bad Girl Good Girl,26.0,손가락(N),끝나(P)
38,댄스,2010.0,2741416.0,Bad Girl Good Girl,27.0,위선(N),나(P)
39,댄스,2010.0,2741416.0,Bad Girl Good Girl,27.0,위선(N),웃기(P)
40,댄스,2010.0,2741416.0,Bad Girl Good Girl,29.0,춤(N),하(P)
41,댄스,2010.0,2741416.0,Bad Girl Good Girl,29.0,여자(N),추(P)
42,댄스,2010.0,2741416.0,Bad Girl Good Girl,30.0,하(N),뻔하(P)
43,댄스,2010.0,2741416.0,Bad Girl Good Girl,41.0,시선(N),나(P)
44,댄스,2010.0,2741416.0,Bad Girl Good Girl,41.0,시선(N),웃기(P)
45,댄스,2010.0,2741416.0,Bad Girl Good Girl,44.0,모습(N),춤추(P)
46,댄스,2010.0,2741416.0,Bad Girl Good Girl,45.0,고서(N),놓(P)
47,댄스,2010.0,2741416.0,Bad Girl Good Girl,45.0,고서(N),보(P)
48,댄스,2010.0,2741416.0,Bad Girl Good Girl,46.0,손가락(N),끝나(P)
49,댄스,2010.0,2741416.0,Bad Girl Good Girl,47.0,위선(N),나(P)
50,댄스,2010.0,2741416.0,Bad Girl Good Girl,47.0,위선(N),웃기(P)
51,댄스,2010.0,2741416.0,Bad Girl Good Girl,48.0,감당(N),하(P)
52,댄스,2010.0,2741416.0,Bad Girl Good Girl,48.0,감당(N),찾(P)
