,genre,year,song_id,title,line,noun,predicate
0,댄스,1995.0,64313.0,Come Back Home,1.0,애(N),쓰(P)
1,댄스,1995.0,64313.0,Come Back Home,5.0,가슴속(N),있(P)
2,댄스,1995.0,64313.0,Come Back Home,8.0,날(N),기나길(P)
3,댄스,1995.0,64313.0,Come Back Home,8.0,속(N),기나길(P)
4,댄스,1995.0,64313.0,Come Back Home,9.0,자신(N),보(P)
5,댄스,1995.0,64313.0,Come Back Home,9.0,후(N),버리(P)
6,댄스,1995.0,64313.0,Come Back Home,9.0,후(N),보(P)
7,댄스,1995.0,64313.0,Come Back Home,11.0,내일(N),없(P)
8,댄스,1995.0,64313.0,Come Back Home,14.0,진실(N),되(P)
9,댄스,1995.0,64313.0,Come Back Home,17.0,마음(N),떠나가(P)
10,댄스,1995.0,64313.0,Come Back Home,19.0,인생속(N),거칠(P)
11,댄스,1995.0,64313.0,Come Back Home,21.0,마음(N),떠나가(P)
12,댄스,1995.0,64313.0,Come Back Home,28.0,사랑(N),없(P)
13,댄스,1995.0,64313.0,Come Back Home,29.0,눈물(N),힘겹(P)
14,댄스,1995.0,64313.0,Come Back Home,29.0,눈물(N),마르(P)
15,댄스,1995.0,64313.0,Come Back Home,31.0,주위(N),둘러보(P)
16,댄스,1995.0,64313.0,Come Back Home,33.0,이제(N),되(P)
17,댄스,1995.0,64313.0,Come Back Home,34.0,하늘(N),날(P)
18,댄스,1995.0,64313.0,Come Back Home,36.0,미래(N),있(P)
19,댄스,1995.0,64313.0,Come Back Home,37.0,눈물(N),차갑(P)
20,댄스,1995.0,64313.0,Come Back Home,40.0,마음(N),떠나가(P)
21,댄스,1995.0,64313.0,Come Back Home,42.0,인생속(N),거칠(P)
22,댄스,1995.0,64313.0,Come Back Home,44.0,마음(N),떠나가(P)
23,댄스,1995.0,64313.0,Come Back Home,50.0,터(N),지(P)
24,댄스,1995.0,64313.0,Come Back Home,50.0,터(N),같(P)
25,댄스,1995.0,64313.0,Come Back Home,50.0,것(N),지(P)
26,댄스,1995.0,64313.0,Come Back Home,50.0,것(N),같(P)
27,댄스,1995.0,64313.0,Come Back Home,50.0,심장(N),지(P)
28,댄스,1995.0,64313.0,Come Back Home,50.0,심장(N),같(P)
29,댄스,1995.0,64313.0,Come Back Home,50.0,날(N),지(P)
30,댄스,1995.0,64313.0,Come Back Home,50.0,날(N),같(P)
31,댄스,1995.0,64313.0,Come Back Home,55.0,마음(N),떠나가(P)
32,댄스,1995.0,64313.0,Come Back Home,57.0,인생속(N),거칠(P)
33,댄스,1995.0,64313.0,Come Back Home,59.0,마음(N),떠나가(P)
34,댄스,1995.0,64313.0,Come Back Home,63.0,애(N),쓰(P)
35,댄스,1995.0,64313.0,Come Back Home,67.0,애(N),쓰(P)
36,댄스,1995.0,836392.0,G 카페,0.0,차(N),돌리(P)
37,댄스,1995.0,836392.0,G 카페,2.0,가슴(N),만나(P)
38,댄스,1995.0,836392.0,G 카페,2.0,가슴(N),설레이(P)
39,댄스,1995.0,836392.0,G 카페,3.0,가슴(N),무너지(P)
40,댄스,1995.0,836392.0,G 카페,8.0,얼굴(N),낯익(P)
41,댄스,1995.0,836392.0,G 카페,8.0,얼굴(N),띄우(P)
42,댄스,1995.0,836392.0,G 카페,9.0,눈(N),가볍(P)
43,댄스,1995.0,836392.0,G 카페,9.0,사(N),가볍(P)
44,댄스,1995.0,836392.0,G 카페,10.0,안부(N),묻(P)
45,댄스,1995.0,836392.0,G 카페,11.0,앞(N),놓이(P)
46,댄스,1995.0,836392.0,G 카페,11.0,잔(N),놓이(P)
47,댄스,1995.0,836392.0,G 카페,11.0,술잔(N),놓이(P)
48,댄스,1995.0,836392.0,G 카페,12.0,사랑(N),숨기(P)
49,댄스,1995.0,836392.0,G 카페,13.0,카페(N),기다리(P)
50,댄스,1995.0,836392.0,G 카페,14.0,카페(N),두(P)
51,댄스,1995.0,836392.0,G 카페,14.0,카페(N),일어서(P)
52,댄스,1995.0,836392.0,G 카페,15.0,카페(N),오(P)
53,댄스,1995.0,836392.0,G 카페,16.0,이제(N),남(P)
54,댄스,1995.0,836392.0,G 카페,16.0,추억(N),남(P)
55,댄스,1995.0,836392.0,G 카페,18.0,시작(N),보(P)
56,댄스,1995.0,836392.0,G 카페,19.0,예전(N),만나(P)
57,댄스,1995.0,836392.0,G 카페,19.0,처음(N),만나(P)
58,댄스,1995.0,836392.0,G 카페,20.0,오(N),서투르(P)
59,댄스,1995.0,836392.0,G 카페,20.0,오(N),서투르(P)
60,댄스,1995.0,836392.0,G 카페,24.0,이별(N),슬프(P)
61,댄스,1995.0,836392.0,G 카페,28.0,향기(N),맡(P)
62,댄스,1995.0,836392.0,G 카페,34.0,처음(N),만나(P)
63,댄스,1995.0,836392.0,G 카페,36.0,다림(N),기(P)
64,댄스,1995.0,836392.0,G 카페,37.0,얼굴(N),낯익(P)
65,댄스,1995.0,836392.0,G 카페,37.0,얼굴(N),띄우(P)
66,댄스,1995.0,836392.0,G 카페,38.0,눈(N),가볍(P)
67,댄스,1995.0,836392.0,G 카페,38.0,사(N),가볍(P)
68,댄스,1995.0,836392.0,G 카페,39.0,안부(N),묻(P)
69,댄스,1995.0,836392.0,G 카페,40.0,앞(N),놓이(P)
70,댄스,1995.0,836392.0,G 카페,40.0,잔(N),놓이(P)
71,댄스,1995.0,836392.0,G 카페,40.0,술잔(N),놓이(P)
72,댄스,1995.0,836392.0,G 카페,41.0,사랑(N),숨기(P)
73,댄스,1995.0,836392.0,G 카페,42.0,카페(N),기다리(P)
74,댄스,1995.0,836392.0,G 카페,43.0,카페(N),두(P)
75,댄스,1995.0,836392.0,G 카페,43.0,카페(N),일어서(P)
76,댄스,1995.0,836392.0,G 카페,44.0,카페(N),오(P)
77,댄스,1995.0,836392.0,G 카페,45.0,이제(N),남(P)
78,댄스,1995.0,836392.0,G 카페,45.0,추억(N),남(P)
79,댄스,1995.0,836392.0,G 카페,46.0,카페(N),기다리(P)
80,댄스,1995.0,836392.0,G 카페,47.0,카페(N),두(P)
81,댄스,1995.0,836392.0,G 카페,47.0,카페(N),일어서(P)
82,댄스,1995.0,836392.0,G 카페,48.0,카페(N),오(P)
83,댄스,1995.0,836392.0,G 카페,49.0,이제(N),남(P)
84,댄스,1995.0,836392.0,G 카페,49.0,추억(N),남(P)
85,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),4.0,이제(N),끝내(P)
86,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),4.0,눈(N),끝내(P)
87,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),5.0,꿈(N),보이(P)
88,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),6.0,모(N),가져가(P)
89,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),6.0,다(N),가져가(P)
90,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),15.0,길(N),가깝(P)
91,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),15.0,길(N),없(P)
92,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),17.0,이제(N),끝내(P)
93,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),17.0,눈(N),끝내(P)
94,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),18.0,꿈(N),보이(P)
95,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),19.0,모(N),가져가(P)
96,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),19.0,다(N),가져가(P)
97,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),24.0,처음(N),돌아가(P)
98,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),24.0,자리(N),돌아가(P)
99,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),27.0,이제(N),끝내(P)
100,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),27.0,눈(N),끝내(P)
101,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),28.0,꿈(N),보이(P)
102,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),29.0,모(N),가져가(P)
103,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),29.0,다(N),가져가(P)
104,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),33.0,이제(N),끝내(P)
105,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),33.0,눈(N),끝내(P)
106,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),34.0,꿈(N),보이(P)
107,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),35.0,모(N),가져가(P)
108,"재즈, 애시드/퓨전/팝",1995.0,63264.0,Happy End (Edit Ver.),35.0,다(N),가져가(P)
109,록/메탈,1995.0,66737.0,Money,0.0,손(N),잡히(P)
110,록/메탈,1995.0,66737.0,Money,1.0,미소(N),부르(P)
111,록/메탈,1995.0,66737.0,Money,2.0,걸음(N),다가서(P)
112,록/메탈,1995.0,66737.0,Money,7.0,사람(N),수많(P)
